OBJECTID,osm_way_id,name,building,Material,_damage,damage_num,SP_count,SP_mean,SP_median,SP_stdev,SP_min,SP_max,SP_Range,Cul_count,Cul_mean,Cul_median,Cul_stdev,Cul_min,Cul_max,Cul_Range,BF_count,BF_mean,BF_median,BF_stdev,BF_min,BF_max,BF_Range,Mid_count,Mid_mean,Mid_median,Mid_stdev,Mid_min,Mid_max,Mid_Range,CulG_count,CulG_mean,CulG_median,CulG_stdev,CulG_min,CulG_max,CulG_Range,BFG_count,BFG_mean,BFG_median,BFG_stdev,BFG_min,BFG_max,BFG_Range,SPG_count,SPG_mean,SPG_median,SPG_stdev,SPG_min,SPG_max,SPG_Range,MidG_count,MidG_mean,MidG_median,MidG_stdev,MidG_min,MidG_max,MidG_Range,HSPG_count,HSPG_mean,HSPG_median,HSPG_stdev,HSPG_min,HSPG_max,HSPG_Range,Sat_count,Sat_mean,Sat_median,Sat_min,Sat_max,Sat_stdev,Sat_Range
6124,521541476,,yes,3,significant,2,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,618,0.165509928,0.160452604,0.00046749,0.545187235,0.111802868,0.544719745
6125,521541479,,yes,1,none,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,1119,0.062496835,0.050983999,3.60724E-06,0.188376367,0.049296865,0.18837276
6126,521541481,,yes,1,unknown,-99,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,764,0.084844791,0.081333883,9.6502E-06,0.341461718,0.055114092,0.341452068
6127,521541486,,yes,3,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,516,0.100160425,0.098784856,9.6502E-06,0.266394854,0.059105347,0.266385203
6128,521541489,,yes,1,none,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,685,0.106111369,0.093573287,0.000195962,0.390634745,0.073790161,0.390438783
6129,521541490,,yes,1,none,0,,,,,,,0,,,,,,,0,,,,,,,0,7446,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,7446,0,0,0,0,0,0,,,,,,,0,1261,0.140774921,0.137824446,3.60724E-06,0.399601966,0.069537136,0.399598359
6130,521541491,,yes,1,none,0,,,,,,,0,,,,,,,0,,,,,,,0,8522,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,8522,0,0,0,0,0,0,,,,,,,0,1446,0.14365751,0.14790383,0.001393202,0.278975725,0.055919836,0.277582523
6131,521541492,,yes,1,none,0,,,,,,,0,,,,,,,0,,,,,,,0,3814,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,3814,0,0,0,0,0,0,,,,,,,0,1474,0.131346278,0.140515104,0.000487501,0.317373514,0.066131453,0.316886013
6132,521541494,,yes,3,significant,2,,,,,,,0,,,,,,,0,,,,,,,0,3818,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,3818,0,0,0,0,0,0,,,,,,,0,647,0.182633955,0.182489529,0.000365823,0.557959139,0.113222529,0.557593316
6133,521541497,,yes,3,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,1723,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,1723,0,0,0,0,0,0,,,,,,,0,293,0.132786757,0.10468097,0.0017269,0.355135858,0.094665476,0.353408959
6134,521541500,,yes,1,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,2988,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,2988,0,0,0,0,0,0,,,,,,,0,601,0.098816477,0.07159353,0.001074533,0.328317016,0.08466359,0.327242483
6135,521541501,,yes,1,none,0,,,,,,,0,,,,,,,0,,,,,,,0,3390,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,3390,0,0,0,0,0,0,,,,,,,0,576,0.141271708,0.147924677,0.001086892,0.334429741,0.070955976,0.333342849
6136,521541504,,yes,1,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,2897,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,2897,0,0,0,0,0,0,,,,,,,0,493,0.072641956,0.052384175,0.000931843,0.314560741,0.065825973,0.313628898
6137,521541505,,yes,3,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,2068,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,2068,0,0,0,0,0,0,,,,,,,0,351,0.125449002,0.125266805,0.001201382,0.278207988,0.076049218,0.277006605
6138,521541506,,yes,1,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,2048,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,2048,0,0,0,0,0,0,,,,,,,0,349,0.148914724,0.157437861,0.000835239,0.346029878,0.085114732,0.345194638
6139,521541507,,yes,1,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,2599,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,2599,0,0,0,0,0,0,,,,,,,0,442,0.147757913,0.152236015,0.000835239,0.324393779,0.086538391,0.32355854
6140,521541508,,yes,3,significant,2,,,,,,,0,,,,,,,0,,,,,,,0,2599,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,2599,0,0,0,0,0,0,,,,,,,0,441,0.138301704,0.165792778,0.001094938,0.385408491,0.097745911,0.384313553
6141,521541509,,yes,6,none,0,,,,,,,0,,,,,,,0,,,,,,,0,3064,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,3064,0,0,0,0,0,0,,,,,,,0,521,0.10554139,0.081278406,0.001086892,0.314800024,0.077746644,0.313713132
6142,521541510,,yes,3,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,2655,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,2655,0,0,0,0,0,0,,,,,,,0,451,0.125228719,0.126585141,0.00182419,0.287925363,0.079581527,0.286101172
6143,521541511,,yes,1,none,0,,,,,,,0,,,,,,,0,,,,,,,0,2756,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,2756,0,0,0,0,0,0,,,,,,,0,467,0.098836436,0.089282244,0.000365823,0.335853726,0.064031233,0.335487903
6144,521541512,,yes,1,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,2719,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,2719,0,0,0,0,0,0,,,,,,,0,464,0.085761806,0.061909858,0.001074533,0.342272878,0.071129706,0.341198344
6145,521541513,,yes,3,none,0,,,,,,,0,,,,,,,0,,,,,,,0,3761,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,3761,0,0,0,0,0,0,,,,,,,0,639,0.109957107,0.093021229,0.001086892,0.346192986,0.083879743,0.345106093
6146,521541514,,yes,1,destroyed,3,,,,,,,0,,,,,,,0,,,,,,,0,1099,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,1099,0,0,0,0,0,0,,,,,,,0,2863,0.31830963,0.34874782,9.27366E-05,0.684425771,0.165671877,0.684333035
6147,521541515,,yes,1,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,221,0.159806461,0.158135876,0.000141077,0.451187849,0.097162757,0.451046772
6148,521541519,,yes,3,none,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,328,0.119622606,0.129164159,2.36544E-05,0.302935541,0.076707781,0.302911886
6149,521541520,,yes,3,none,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,573,0.176469212,0.163504496,0.00152211,0.470467925,0.087131229,0.468945815
6150,521541522,,yes,3,destroyed,3,,,,,,,0,,,,,,,0,,,,,,,0,1175,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,1175,0,0,0,0,0,0,,,,,,,0,198,0.125040729,0.115188792,0.000264813,0.291505158,0.077589651,0.291240345
6151,521541523,,yes,4,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,111,0.095485379,0.067903392,0.000871016,0.398343921,0.083708204,0.397472905
6152,521541524,,yes,3,none,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,112,0.106685388,0.106108166,0.00028524,0.263377994,0.06294685,0.263092754
6153,521541525,,yes,3,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,105,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,105,0,0,0,0,0,0,,,,,,,0,169,0.110547723,0.098503083,0.000463866,0.336038589,0.072702774,0.335574724
6154,521541527,,yes,1,none,0,,,,,,,0,,,,,,,0,,,,,,,0,1385,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,1385,0,0,0,0,0,0,,,,,,,0,235,0.073748699,0.053886712,2.36544E-05,0.240490615,0.059884426,0.240466961
6155,521541528,,yes,3,significant,2,,,,,,,0,,,,,,,0,,,,,,,0,3489,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,3489,0,0,0,0,0,0,,,,,,,0,591,0.164234447,0.161069557,0.000898466,0.332481891,0.048022807,0.331583425
6156,521541529,,yes,3,destroyed,3,,,,,,,0,,,,,,,0,,,,,,,0,1197,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,1197,0,0,0,0,0,0,,,,,,,0,204,0.092655463,0.073869959,0.001086892,0.249327809,0.061303663,0.248240916
6157,521541530,,yes,3,destroyed,3,,,,,,,0,,,,,,,0,,,,,,,0,1226,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,1226,0,0,0,0,0,0,,,,,,,0,207,0.083758211,0.071157783,0.000142438,0.328459322,0.063204039,0.328316884
6158,521541531,,yes,3,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,5624,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,5624,0,0,0,0,0,0,,,,,,,0,954,0.17176961,0.190883726,0.000729027,0.34196195,0.092008347,0.341232923
6159,521541532,,yes,3,destroyed,3,,,,,,,0,,,,,,,0,,,,,,,0,1336,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,1336,0,0,0,0,0,0,,,,,,,0,225,0.132104156,0.112452351,0.001273137,0.363140255,0.098537353,0.361867118
6160,521541533,,yes,3,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,3204,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,3204,0,0,0,0,0,0,,,,,,,0,541,0.200936193,0.177475885,0.000913832,0.42389524,0.116297664,0.422981407
6161,521541534,,yes,3,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,1687,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,1687,0,0,0,0,0,0,,,,,,,0,293,0.064642841,0.055998381,0.001094755,0.213168487,0.043351341,0.212073732
6162,521541535,,yes,3,none,0,,,,,,,0,,,,,,,0,,,,,,,0,2162,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,2162,0,0,0,0,0,0,,,,,,,0,366,0.124707212,0.114771582,0.001074533,0.316245884,0.076752137,0.31517135
6163,521541536,,yes,3,none,0,,,,,,,0,,,,,,,0,,,,,,,0,523,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,523,0,0,0,0,0,0,,,,,,,0,454,0.15645735,0.12844193,0.002194669,0.39498201,0.110401607,0.392787341
6164,521541537,,yes,3,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,2275,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,2275,0,0,0,0,0,0,,,,,,,0,384,0.185699073,0.151453733,0.000223394,0.418204069,0.118648156,0.417980675
6165,521541540,,yes,3,significant,2,,,,,,,0,,,,,,,0,,,,,,,0,154,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,154,0,0,0,0,0,0,,,,,,,0,346,0.164541563,0.164155215,0.003917961,0.408197135,0.095000384,0.404279173
6166,521541541,,yes,3,significant,2,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,215,0.143253247,0.148290575,0.000142438,0.394512802,0.091900921,0.394370364
6167,521541543,,yes,3,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,680,0.127229495,0.111244239,9.27366E-05,0.378702849,0.082936731,0.378610113
6168,521541545,,yes,3,none,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,411,0.134175721,0.113244429,0.001649751,0.455011547,0.104649021,0.453361796
6169,521541546,,yes,3,none,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,150,0.156017493,0.151110157,0.013705803,0.42373687,0.09410565,0.410031067
6170,521541548,,yes,3,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,306,0.207984468,0.129790336,0.00028524,0.59653306,0.172758077,0.59624782
6171,521541549,,yes,3,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,563,0.095030804,0.075462244,9.27366E-05,0.317656696,0.064966287,0.317563959
6172,521541552,,yes,3,none,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,444,0.114542427,0.106501281,0.000398049,0.331677258,0.068276181,0.331279209
6173,521541553,,yes,3,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,581,0.092769867,0.081439108,0.000898466,0.301695973,0.058960317,0.300797507
6174,521541554,,yes,3,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,537,0.170307833,0.19252269,0.000271803,0.484425753,0.108344115,0.484153951
6175,521541555,,yes,3,significant,2,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,578,0.178920498,0.152002007,0.000487501,0.500080526,0.126681465,0.499593025
6176,521541556,,yes,4,none,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,211,0.16697684,0.11503458,0.002648432,0.675132215,0.16871873,0.672483783
6177,521541557,,yes,6,none,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,499,0.13822335,0.108077019,0.00048106,0.59188509,0.109303637,0.59140403
6178,521541558,,yes,1,none,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,452,0.102467248,0.10279727,0.000142438,0.229261994,0.054464623,0.229119556
6179,521541559,,yes,3,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,280,0.127976209,0.102338731,0.000463866,0.447681248,0.107061302,0.447217382
6180,521541560,,yes,3,unknown,-99,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,93,0.181159834,0.177529961,0.010789942,0.305617541,0.074163623,0.294827599
6181,521541561,,yes,2,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,323,0.20020867,0.198701188,0.009852817,0.369598687,0.064536541,0.359745869
6182,521541562,,yes,1,none,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,550,0.14999069,0.138946712,0.000195962,0.390467554,0.101727038,0.390271592
6183,521541563,,yes,3,none,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,431,0.101872412,0.086298168,0.00028524,0.307060689,0.064937426,0.306775449
6184,521541564,,yes,1,destroyed,3,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,315,0.121325198,0.121739075,0.000719684,0.314445168,0.072104663,0.313725483
6185,521541569,,yes,3,destroyed,3,,,,,,,0,,,,,,,0,,,,,,,0,1252,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,1252,0,0,0,0,0,0,,,,,,,0,213,0.152466151,0.125294238,0.001178327,0.482286125,0.112599747,0.481107798
6186,521541570,,yes,3,none,0,,,,,,,0,,,,,,,0,,,,,,,0,2480,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,2480,0,0,0,0,0,0,,,,,,,0,420,0.11543892,0.113632336,0.000632889,0.392779291,0.071419879,0.392146402
6187,521541571,,yes,1,none,0,,,,,,,0,,,,,,,0,,,,,,,0,3920,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,3920,0,0,0,0,0,0,,,,,,,0,660,0.09261865,0.090850621,0.000974764,0.312450558,0.052114648,0.311475794
6188,521541572,,yes,1,none,0,,,,,,,0,,,,,,,0,,,,,,,0,1113,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,1113,0,0,0,0,0,0,,,,,,,0,190,0.097009915,0.056514643,0.002622755,0.389331728,0.085403059,0.386708973
6189,521541573,,yes,1,none,0,,,,,,,0,,,,,,,0,,,,,,,0,1685,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,1685,0,0,0,0,0,0,,,,,,,0,285,0.068094184,0.059626497,0.004892798,0.229929879,0.041728215,0.225037081
6190,521541574,,yes,3,none,0,,,,,,,0,,,,,,,0,,,,,,,0,1992,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,1992,0,0,0,0,0,0,,,,,,,0,344,0.123721612,0.078157835,0.001393202,0.51637578,0.098750179,0.514982578
6191,521541575,,yes,2,destroyed,3,,,,,,,0,,,,,,,0,,,,,,,0,1051,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,1051,0,0,0,0,0,0,,,,,,,0,182,0.093463453,0.066095263,0.000846611,0.359513044,0.083685926,0.358666433
6192,521541576,,yes,3,none,0,,,,,,,0,,,,,,,0,,,,,,,0,2116,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,2116,0,0,0,0,0,0,,,,,,,0,360,0.084159461,0.080979303,0.001273137,0.255365819,0.051018594,0.254092682
6193,521541577,,yes,3,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,5030,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,5030,0,0,0,0,0,0,,,,,,,0,854,0.069218366,0.062423106,0.000141077,0.322056115,0.05025484,0.321915038
6194,521541579,,yes,3,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,1091,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,1091,0,0,0,0,0,0,,,,,,,0,184,0.103826496,0.101825818,0.001086892,0.335274279,0.070663192,0.334187387
6195,521541580,,yes,3,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,980,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,980,0,0,0,0,0,0,,,,,,,0,165,0.045630389,0.041865986,0.000476828,0.126505449,0.029982728,0.126028621
6196,521541581,,yes,1,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,1901,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,1901,0,0,0,0,0,0,,,,,,,0,321,0.093667294,0.091589279,2.36544E-05,0.303020149,0.057322621,0.302996495
6197,521541582,,yes,1,destroyed,3,,,,,,,0,,,,,,,0,,,,,,,0,2251,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,2251,0,0,0,0,0,0,,,,,,,0,383,0.173959599,0.177715212,0.001748285,0.339487165,0.07215634,0.33773888
6198,521541583,,yes,1,destroyed,3,,,,,,,0,,,,,,,0,,,,,,,0,1904,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,1904,0,0,0,0,0,0,,,,,,,0,324,0.173696367,0.178227335,0.001094755,0.457550406,0.081751814,0.456455652
6199,521541584,,yes,3,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,1680,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,1680,0,0,0,0,0,0,,,,,,,0,282,0.08780662,0.086851828,0.000476828,0.23894389,0.058026447,0.238467062
6200,521541586,,yes,3,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,3152,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,3152,0,0,0,0,0,0,,,,,,,0,531,0.121093451,0.118191421,0.002676947,0.369568914,0.070784083,0.366891968
6201,521541587,,yes,3,none,0,,,,,,,0,,,,,,,0,,,,,,,0,3618,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,3618,0,0,0,0,0,0,,,,,,,0,613,0.149938267,0.156639352,0.00078548,0.416308701,0.0847851,0.415523221
6202,521541588,,yes,3,significant,2,,,,,,,0,,,,,,,0,,,,,,,0,2706,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,2706,0,0,0,0,0,0,,,,,,,0,456,0.120555632,0.115149632,0.00097123,0.40020746,0.084739069,0.39923623
6203,521541589,,yes,3,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,1269,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,1269,0,0,0,0,0,0,,,,,,,0,215,0.070147902,0.04289132,0.000785602,0.349652499,0.069525639,0.348866897
6204,521541590,,yes,3,none,0,,,,,,,0,,,,,,,0,,,,,,,0,1642,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,1642,0,0,0,0,0,0,,,,,,,0,279,0.088281135,0.08297538,0.00101525,0.25855872,0.050197429,0.257543471
6205,521541591,,yes,1,none,0,,,,,,,0,,,,,,,0,,,,,,,0,9227,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,9227,0,0,0,0,0,0,,,,,,,0,1565,0.126821663,0.124643587,2.36544E-05,0.426214248,0.065085832,0.426190594
6206,521541593,,yes,2,none,0,,,,,,,0,,,,,,,0,,,,,,,0,1776,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,1776,0,0,0,0,0,0,,,,,,,0,302,0.143850385,0.118208662,0.002041294,0.372756481,0.100720233,0.370715187
6207,521541594,,yes,3,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,646,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,646,0,0,0,0,0,0,,,,,,,0,113,0.141560124,0.154506803,0.002412868,0.37890473,0.082789342,0.376491862
6208,521541595,,yes,3,none,0,,,,,,,0,,,,,,,0,,,,,,,0,1488,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,1488,0,0,0,0,0,0,,,,,,,0,254,0.096261931,0.079234339,0.000463866,0.253500789,0.062645678,0.253036924
6209,521541597,,yes,1,significant,2,,,,,,,0,,,,,,,0,,,,,,,0,2969,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,2969,0,0,0,0,0,0,,,,,,,0,503,0.141453441,0.13292037,0.000370554,0.419815302,0.091719569,0.419444748
6210,521541598,,yes,1,none,0,,,,,,,0,,,,,,,0,,,,,,,0,4814,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,4814,0,0,0,0,0,0,,,,,,,0,816,0.168367424,0.180036306,0.000632889,0.404129028,0.085593016,0.40349614
6211,521541599,,yes,1,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,1787,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,1787,0,0,0,0,0,0,,,,,,,0,301,0.147467464,0.116719812,0.000273537,0.561344206,0.12419671,0.56107067
6212,521541600,,yes,1,none,0,,,,,,,0,,,,,,,0,,,,,,,0,1227,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,1227,0,0,0,0,0,0,,,,,,,0,208,0.12231433,0.10805963,0.000207448,0.388114989,0.078279445,0.38790754
6213,521541602,,yes,1,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,2249,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,2249,0,0,0,0,0,0,,,,,,,0,381,0.128226353,0.108744547,0.000544362,0.49312216,0.097059382,0.492577799
6214,521541603,,yes,3,significant,2,,,,,,,0,,,,,,,0,,,,,,,0,2785,0.088208795,0.088208795,0,0.088208795,0.088208795,0,,,,,,,0,,,,,,,0,,,,,,,0,2785,0,0,0,0,0,0,,,,,,,0,472,0.124879296,0.098082781,0.000927249,0.393335193,0.098810594,0.392407944
