OBJECTID,osm_way_id,name,building,Material,_damage,damage_num,SP_count,SP_mean,SP_median,SP_stdev,SP_min,SP_max,SP_Range,SPG_count,SPG_mean,SPG_median,SPG_stdev,SPG_min,SPG_max,SPG_Range
7415,521568425,,yes,3,none,0,4301,0.404919077,0.418869734,0.17557907,0.001703757,0.835679114,0.833975356,4301,0.128809929,0.082737595,0.138003064,2.07E-06,0.826957166,0.826955093
4562,521466783,,yes,1,none,0,3161,0.284410555,0.259347409,0.175608582,1.55E-05,0.772960722,0.772945199,3161,0.20351964,0.160464779,0.147526478,0.000445439,0.836305201,0.835859762
12474,525377162,,yes,2,none,0,4780,0.219085624,0.107729994,0.17584031,0.000568328,0.713011324,0.712442997,4780,0.302820771,0.152577922,0.18088751,0.035657372,0.674873054,0.639215682
7562,521569932,,yes,3,none,0,3995,0.323620113,0.338958651,0.175914799,3.65E-05,0.717691958,0.717655421,3995,0.134216214,0.136565924,0.090835839,0.000319541,0.763431311,0.763111769
11757,525132289,,yes,1,none,0,3198,0.225716642,0.183015913,0.17593964,4.49E-05,0.685754597,0.685709719,3198,0.127856772,0.103245854,0.108186052,1.04E-05,0.568616986,0.568606545
6417,521543961,,yes,3,none,0,5204,0.240372772,0.203589797,0.175975561,2.65E-05,0.80025667,0.800230133,5204,0.194627282,0.13333334,0.143500067,0.000101349,0.737254918,0.737153569
12436,525371150,,yes,1,none,0,2231,0.266260955,0.240422398,0.175989919,0.000241641,0.821632743,0.821391102,2231,0.202433029,0.181761801,0.135284078,4.94E-05,0.691442013,0.69139264
9380,521648838,,house,3,none,0,1631,0.27033992,0.258182853,0.176046418,4.49E-05,0.75686276,0.756817882,1631,0.208830432,0.159028694,0.143624324,0.00038636,0.615849853,0.615463493
5891,521520584,,yes,3,none,0,5859,0.259098449,0.244954661,0.176074337,4.49E-05,0.819607854,0.819562976,5859,0.252884627,0.235657379,0.195384257,0.000363256,0.772549033,0.772185777
16366,525652798,,yes,3,none,0,4098,0.235760962,0.169834167,0.176139474,2.36E-05,0.658182859,0.658159267,4098,0.109832237,0.076650031,0.091865064,0.000395584,0.692098558,0.691702974
6427,521543971,,yes,3,none,0,3160,0.176281961,0.080874734,0.176142087,0.000162503,0.671336591,0.671174089,3160,0.154710368,0.061908197,0.182527827,9.67E-05,0.83697772,0.836881009
6400,521543943,,yes,3,none,0,7938,0.204894063,0.166392177,0.176196925,3.23E-05,0.878198564,0.878166263,7938,0.164185755,0.131053567,0.161918796,6.12E-06,0.844348073,0.844341949
7662,521573419,,yes,1,none,0,4501,0.394635182,0.42189306,0.176323154,4.49E-05,0.870588243,0.870543365,4501,0.308295392,0.288417041,0.165648917,0.000921191,0.882352948,0.881431758
6790,521555458,,yes,3,none,0,4827,0.289232337,0.289136529,0.176398932,1.55E-05,0.725535095,0.725519571,4827,0.125767625,0.096821889,0.111351143,4.85E-05,0.732024729,0.73197627
4687,521474182,,yes,3,none,0,5785,0.257665552,0.237622395,0.176421836,8.43E-06,0.745989323,0.745980895,5785,0.241479033,0.218512133,0.171792762,0.000196542,0.759145856,0.758949313
9135,521628870,,yes,3,none,0,3521,0.377089766,0.345410556,0.176450369,0.000312505,0.863636374,0.86332387,3521,0.114953099,0.091147438,0.101068133,0.000319541,0.679683208,0.679363667
6628,521552578,,yes,1,none,0,6083,0.218233312,0.176572055,0.176524252,8.43E-06,0.828960955,0.828952527,6083,0.119911912,0.087833263,0.108185111,0,0.64830476,0.64830476
9263,521632177,,yes,3,none,0,5246,0.32779675,0.341075003,0.176558294,2.36E-05,0.819099605,0.819076013,5246,0.137734858,0.107237287,0.09438285,0.000120093,0.657467902,0.657347809
8454,521594475,,yes,3,none,0,2754,0.223186785,0.199899346,0.176625714,8.43E-06,0.854901969,0.854893541,2754,0.168161176,0.0792429,0.159812988,0.000319541,0.623251438,0.622931897
12459,525371181,,yes,1,none,0,2962,0.224136209,0.196339875,0.176635368,4.49E-05,0.728444695,0.728399817,2962,0.178168372,0.161751986,0.135452714,2.07E-06,0.707757056,0.707754982
6624,521552571,,yes,3,none,0,4802,0.235917045,0.183221996,0.176658172,3.65E-05,0.736746669,0.736710132,4802,0.126860968,0.125492275,0.060196543,8.70E-05,0.490811139,0.490724184
7610,521571139,,yes,3,none,0,3378,0.294108364,0.29704535,0.176740073,0.000123557,0.795546532,0.795422975,3378,0.117324916,0.108490527,0.070641206,8.70E-05,0.589900076,0.589813121
7627,521571156,,yes,1,none,0,4585,0.307463221,0.345509738,0.176741061,2.91E-05,0.872406125,0.872377008,4585,0.29984886,0.287760139,0.192102953,0.000165572,0.845208764,0.845043192
9531,521674072,,yes,1,none,0,2745,0.248068533,0.214837745,0.176751035,0,0.827450991,0.827450991,2745,0.104770246,0.077594474,0.112119305,2.07E-06,0.674907267,0.674905194
7099,521562850,,yes,2,none,0,4701,0.263152714,0.222676501,0.176812311,0.000123557,0.829624653,0.829501096,4701,0.18213576,0.11798922,0.148224146,4.94E-05,0.812915742,0.81286637
7681,521574307,,yes,3,none,0,3054,0.348923468,0.332688421,0.176877533,8.43E-06,0.759147942,0.759139514,3054,0.112152976,0.116764463,0.079857574,2.07E-06,0.674662352,0.674660278
7621,521571150,,yes,3,none,0,5510,0.271802858,0.255387545,0.177092971,2.91E-05,0.833700836,0.833671718,5510,0.192827788,0.140903398,0.162264699,0.000273079,0.834881127,0.834608048
9251,521632165,,yes,1,none,0,3436,0.246908333,0.220250592,0.177151309,0.000133166,0.679847956,0.67971479,3436,0.504279298,0.598523736,0.228227158,0.002511982,0.858823538,0.856311556
12583,525406561,,yes,2,none,0,1686,0.297720493,0.302013218,0.177153669,0.00153131,0.800044894,0.798513584,1686,0.128374045,0.102809452,0.118909543,0,0.7465837,0.7465837
10164,524726240,,yes,3,none,0,12693,0.245227492,0.223555952,0.177215432,0,0.846114695,0.846114695,12693,0.234874523,0.209985673,0.177553486,0,0.843137264,0.843137264
6395,521543938,,yes,3,none,0,6204,0.298616908,0.285991192,0.177393417,2.36E-05,0.866666675,0.866643083,6204,0.16228762,0.130424246,0.153383393,8.39E-05,0.832519591,0.832435651
8999,521625678,,yes,3,none,0,1344,0.314607381,0.315618932,0.177416346,0.000227509,0.765022159,0.76479465,1344,0.336539509,0.325853467,0.220479859,0.000236119,0.751091123,0.750855003
6434,521543978,,yes,3,none,0,4343,0.253349443,0.237622395,0.17755956,8.43E-06,0.647375107,0.647366679,4343,0.150580488,0.127387539,0.142657223,4.57E-05,0.854901969,0.854856228
12626,525407820,,yes,1,none,0,3383,0.249194584,0.222486079,0.177862784,4.90E-05,0.745623827,0.745574803,3383,0.233106465,0.198691398,0.177016329,9.20E-05,0.819559395,0.819467361
7628,521571157,,yes,1,none,0,5553,0.214171471,0.164682284,0.178050701,8.43E-06,0.824277759,0.82426933,5553,0.282736388,0.287172824,0.155210198,8.39E-05,0.834881127,0.834797187
6632,521552637,,yes,3,none,0,6565,0.255126928,0.255791277,0.178167463,2.91E-05,0.682927728,0.68289861,6565,0.084180492,0.06171079,0.092213941,0.000398237,0.79380095,0.793402713
6063,521537468,,yes,3,none,0,4924,0.286302982,0.275300205,0.178256173,4.90E-05,0.835679114,0.83563009,4924,0.158979833,0.12601012,0.140404292,0.000117009,0.846341789,0.84622478
11820,525134868,,yes,3,none,0,1140,0.375701486,0.317670643,0.178341995,0.000101469,0.826851428,0.826749958,1140,0.325448421,0.300086856,0.24436185,0.000426671,0.808769226,0.808342556
7317,521565945,,yes,1,none,0,669,0.227709154,0.214951396,0.178402215,0.000394965,0.578640401,0.578245437,669,0.192225018,0.144146308,0.160511984,0.000196542,0.605068624,0.604872082
3317,521357591,,yes,2,none,0,5652,0.262787296,0.219695404,0.178482128,8.43E-06,0.8591398,0.859131372,5652,0.170178323,0.147960067,0.144967464,0.000134299,0.799341202,0.799206902
6611,521552557,,yes,3,none,0,1973,0.415441622,0.431816697,0.178545594,0.000195856,0.741433144,0.741237287,1973,0.114247366,0.096283592,0.090341324,8.70E-05,0.579168081,0.579081126
12518,525405455,,yes,5,none,0,4942,0.257491357,0.232322693,0.178810863,9.14E-05,0.784757853,0.784666449,4942,0.217471555,0.19875668,0.146640229,0.000398237,0.844348073,0.843949836
8459,521594480,,yes,3,none,0,4816,0.528895852,0.571505666,0.178848728,0.002777831,0.842193127,0.839415295,4816,0.12596541,0.098263502,0.124871297,0,0.752941191,0.752941191
12414,525363654,,yes,1,none,0,479,0.319890604,0.301018238,0.179050698,0.001636343,0.823021173,0.82138483,479,0.255315541,0.222392276,0.187466886,4.85E-05,0.765951812,0.765903353
7723,521575792,,yes,3,none,0,2096,0.275134952,0.259583771,0.179093635,0.000182777,0.808734417,0.80855164,2096,0.208299609,0.195564419,0.128582405,0,0.626013637,0.626013637
11760,525132292,,yes,3,none,0,1894,0.41894157,0.493722677,0.179106789,0.000574807,0.870588243,0.870013436,1894,0.138129487,0.121718064,0.12120374,4.85E-05,0.800000012,0.799951552
9238,521632151,,yes,3,none,0,3750,0.368976796,0.399594128,0.179107048,0.000419549,0.725222826,0.724803277,3750,0.187546666,0.119560055,0.158831581,0.000134962,0.664409876,0.664274913
16362,525652791,,yes,4,none,0,5858,0.267695379,0.239953652,0.179114874,2.90E-05,0.797256589,0.797227595,5858,0.326664541,0.302553475,0.190529456,0.000163601,0.816049516,0.815885915
6382,521543925,,yes,4,none,0,2498,0.313818449,0.352119803,0.179123901,3.56E-05,0.730114341,0.73007874,2498,0.262570632,0.249338448,0.177237792,4.57E-05,0.847058833,0.847013092
7734,521575803,,yes,3,none,0,3457,0.303688647,0.299812585,0.179348896,2.91E-05,0.68538177,0.685352653,3457,0.102988174,0.070832342,0.111029616,2.07E-06,0.703734756,0.703732682
4572,521466793,,yes,2,none,0,4686,0.265113055,0.235399902,0.179391332,0.000305959,0.817102909,0.81679695,4686,0.315894969,0.313828647,0.195337182,9.67E-05,0.858823538,0.858726827
7736,521575805,,yes,3,none,0,3672,0.215421084,0.141767427,0.179603068,2.36E-05,0.710215628,0.710192036,3672,0.088823956,0.065829769,0.092006407,8.70E-05,0.738740563,0.738653608
6385,521543928,,yes,1,none,0,1621,0.26641003,0.242284343,0.17962806,3.23E-05,0.737858713,0.737826411,1621,0.185428865,0.155147508,0.147136281,0.000152567,0.722414374,0.722261808
6878,521559407,,yes,3,none,0,4881,0.251865841,0.236315876,0.17970841,2.36E-05,0.819064677,0.819041085,4881,0.082560125,0.066128798,0.087058527,0,0.770529926,0.770529926
7101,521562859,,yes,2,none,0,5539,0.254350359,0.221781537,0.179899936,4.90E-05,0.740531564,0.74048254,5539,0.179208703,0.147682354,0.117465849,8.70E-05,0.596733153,0.596646198
6619,521552565,,construction,4,none,0,3199,0.230887417,0.185757503,0.180097432,4.49E-05,0.776470602,0.776425724,3199,0.264820152,0.281135619,0.157938782,2.07E-06,0.761210978,0.761208904
6871,521559385,,yes,3,none,0,3219,0.291414002,0.260509819,0.180118783,0.000114454,0.788235307,0.788120852,3219,0.137149739,0.099964261,0.11223066,8.39E-05,0.580952704,0.580868765
7633,521571166,,yes,3,none,0,4748,0.231263592,0.193233013,0.180165401,3.23E-05,0.851818383,0.851786081,4748,0.193924938,0.169066414,0.166507909,2.07E-06,0.844961643,0.84495957
6617,521552563,,yes,1,none,0,892,0.291511815,0.27420944,0.180391328,0.000312505,0.796104968,0.795792463,892,0.222989581,0.222567588,0.129634423,0.001511596,0.65964216,0.658130564
7419,521568435,,yes,3,none,0,5531,0.277771088,0.259470075,0.180550413,9.14E-05,0.849077463,0.848986059,5531,0.253251425,0.216126278,0.183445821,9.67E-05,0.783005118,0.782908407
7422,521568441,,yes,3,none,0,3961,0.461931832,0.505282819,0.180584225,0.000444135,0.86247772,0.862033585,3961,0.129885265,0.1131671,0.117494316,2.07E-06,0.821251929,0.821249855
10165,524726241,,yes,3,none,0,10553,0.293722206,0.266666681,0.180825692,0,0.824367404,0.824367404,10553,0.194907493,0.149019614,0.155192061,0,0.827450991,0.827450991
12586,525406564,,yes,2,none,0,2037,0.332964849,0.326015979,0.181161349,8.13E-05,0.868865848,0.868784569,2037,0.091777622,0.069098525,0.101770074,0.000319541,0.789545178,0.789225637
6568,521548833,,yes,1,none,0,1626,0.459635199,0.509751081,0.181372842,0.000934245,0.831372559,0.830438314,1626,0.119635878,0.104430035,0.087112256,4.57E-05,0.489658207,0.489612466
7674,521574297,,yes,3,none,0,2988,0.358688208,0.402838141,0.181933676,0.001289232,0.831487,0.830197768,2988,0.11818157,0.064658098,0.142201461,0.000120093,0.745250583,0.74513049
16611,525734056,,yes,1,none,0,1249,0.387717466,0.42288667,0.181989069,0.000197494,0.872406125,0.872208631,1249,0.254469818,0.206582889,0.212793324,0.000120093,0.806287646,0.806167554
6363,521543895,,yes,3,none,0,25232,0.267412915,0.241181031,0.182063077,2.36E-05,0.875113606,0.875090015,25232,0.145114789,0.117782019,0.122610051,0,0.838712037,0.838712037
6872,521559386,,yes,1,none,0,6500,0.442519288,0.414743721,0.18226744,2.36E-05,0.826851428,0.826827836,6500,0.102622041,0.052722562,0.140000231,0.000344305,0.820618927,0.820274623
7430,521568452,,yes,3,none,0,3179,0.218320062,0.168939963,0.182566371,9.14E-05,0.802978992,0.802887589,3179,0.26437182,0.229467452,0.17022592,0.000236119,0.841530681,0.841294561
12524,525405461,,yes,6,none,0,2806,0.493186044,0.553472161,0.1827732,0.000640684,0.802978992,0.802338309,2806,0.088225555,0.059855372,0.117279717,0,0.832519591,0.832519591
9372,521648830,,house,3,none,0,2901,0.276804282,0.289960265,0.183089593,4.49E-05,0.647443831,0.647398953,2901,0.191101694,0.113727562,0.152444721,4.57E-05,0.617460251,0.61741451
12465,525377140,,yes,3,none,0,2059,0.327758325,0.351897836,0.183115959,0.000101469,0.756646037,0.756544568,2059,0.121373617,0.071165621,0.113801345,0.000653465,0.604934037,0.604280572
4537,521466756,,yes,6,none,0,5070,0.260957649,0.210926712,0.183361492,9.14E-05,0.713217258,0.713125855,5070,0.080087024,0.072846934,0.075765894,4.57E-05,0.596029997,0.595984256
12509,525405446,,yes,6,none,0,2108,0.372628259,0.384451807,0.18352065,0.001475185,0.711072445,0.70959726,2108,0.156475366,0.122938633,0.132334603,8.39E-05,0.655913055,0.655829116
5890,521520583,,yes,6,none,0,4343,0.289331518,0.306294054,0.183534564,4.49E-05,0.830551803,0.830506925,4343,0.335210325,0.361147583,0.191372543,0.000363256,0.800363243,0.799999986
7309,521565933,,yes,3,none,0,3518,0.212726496,0.149638787,0.183580693,2.36E-05,0.70929569,0.709272098,3518,0.24454209,0.223735198,0.18941753,0.000292935,0.718492806,0.718199871
6869,521559381,,yes,3,none,0,3677,0.238567591,0.147111505,0.183731016,4.49E-05,0.688348413,0.688303534,3677,0.378071312,0.455265224,0.178164478,0.000363256,0.647422075,0.647058819
6666,521552875,,yes,3,none,0,2230,0.282131602,0.266724229,0.183957965,0.000114708,0.72766,0.727545293,2230,0.129050186,0.103980072,0.10215057,8.39E-05,0.65702039,0.656936451
6365,521543901,,yes,3,none,0,3466,0.311333424,0.356141478,0.184004168,0,0.841797888,0.841797888,3466,0.143082854,0.076830633,0.128570546,0,0.652996838,0.652996838
6367,521543906,,yes,3,none,0,7523,0.22804872,0.235825107,0.184107875,0.000231111,0.792600989,0.792369878,7523,0.113239291,0.029675769,0.174868479,2.07E-06,0.829847276,0.829845203
6541,521548804,,yes,3,none,0,4265,0.259730966,0.230375126,0.18412149,0.000133166,0.819607854,0.819474688,4265,0.165488412,0.101962857,0.163994469,0.000273079,0.819559395,0.819286316
9566,521829794,,yes,1,none,0,6042,0.274109209,0.25868547,0.184126303,4.49E-05,0.847058833,0.847013955,6042,0.263239192,0.261784613,0.155127694,0.000134962,0.811764717,0.811629755
16610,525734055,,yes,3,none,0,2463,0.293882244,0.282535732,0.184303661,3.65E-05,0.796123326,0.796086789,2463,0.171851407,0.177028969,0.121163644,0.000319541,0.693623841,0.693304299
7744,521575817,,yes,1,none,0,1818,0.305076106,0.297951669,0.184310434,0.000764286,0.752835512,0.752071226,1818,0.131614616,0.072022766,0.153924189,9.20E-05,0.725094616,0.725002582
12630,525407828,,yes,1,none,0,5315,0.240281565,0.200101465,0.184529416,8.43E-06,0.860333502,0.860325074,5315,0.218960988,0.210922569,0.132573747,8.39E-05,0.803967297,0.803883358
12584,525406562,,yes,2,none,0,1264,0.34538965,0.36945194,0.184575476,0.000774994,0.681209207,0.680434212,1264,0.165790726,0.093501627,0.20000229,0,0.812915742,0.812915742
9246,521632160,,yes,3,none,0,5197,0.227753775,0.169022411,0.184853356,0.000296754,0.701161146,0.700864392,5197,0.164657991,0.111930117,0.15629591,2.07E-06,0.675785124,0.675783051
6625,521552572,,yes,3,none,0,4117,0.294102779,0.266829222,0.184909856,2.91E-05,0.860842168,0.860813051,4117,0.142443918,0.10752669,0.101948642,0.000203208,0.463567257,0.463364049
9568,521829797,,yes,1,none,0,8596,0.157680431,0.082121827,0.185453261,4.49E-05,0.886274517,0.886229639,8596,0.131112721,0.104868867,0.101651323,6.12E-06,0.63169378,0.631687656
12369,525363594,,yes,1,none,0,1708,0.258041384,0.220019832,0.185493544,0.000114454,0.752941191,0.752826737,1708,0.172870586,0.142672092,0.14153692,0.000117009,0.664378643,0.664261634
6543,521548806,,yes,1,none,0,3506,0.286459934,0.255203992,0.185617233,1.55E-05,0.768360078,0.768344555,3506,0.165616744,0.110793844,0.153241842,0.000120093,0.750170648,0.750050556
16563,525727829,,yes,3,none,0,16943,0.238582228,0.189770401,0.185636286,1.55E-05,0.854102373,0.85408685,16943,0.18496256,0.153381184,0.146273128,0,0.848971844,0.848971844
7561,521569535,,yes,3,none,0,2975,0.429976688,0.414742172,0.185712005,0.000114708,0.817885458,0.817770751,2975,0.178739289,0.13041538,0.147953263,9.20E-05,0.743194342,0.743102307
6640,521552846,,yes,3,none,0,6528,0.253331042,0.220644861,0.185744273,0.000197494,0.797495067,0.797297573,6528,0.17070648,0.136229753,0.143031486,4.57E-05,0.828377068,0.828331327
4533,521466748,,yes,3,none,0,4936,0.254652493,0.201258898,0.1860221,0.000163121,0.750529587,0.750366466,4936,0.115517359,0.110686518,0.089129089,2.07E-06,0.807888865,0.807886792
12381,525363613,,yes,3,none,0,256,0.460378378,0.444334686,0.186041209,0.083272576,0.782417059,0.699144483,256,0.147538655,0.151107311,0.098138553,0.000939684,0.421216369,0.420276685
12331,525320020,,yes,3,none,0,417,0.466451359,0.509848773,0.186139699,0.003958105,0.753197849,0.749239744,417,0.576373035,0.580755413,0.138996561,0.129775017,0.780755401,0.650980383
12329,525320018,,yes,3,none,0,953,0.253222692,0.183163956,0.186177016,0.000249687,0.838271558,0.838021872,953,0.219656197,0.153848127,0.184690685,0.000278003,0.812915742,0.81263774
12582,525406560,,yes,2,none,0,1447,0.517542472,0.525193453,0.186516556,0.00153131,0.858023942,0.856492631,1447,0.114882878,0.057213705,0.15574107,0,0.762686789,0.762686789
4547,521466766,,yes,1,none,0,4845,0.228850321,0.172005877,0.186656321,4.90E-05,0.842920542,0.842871518,4845,0.273246028,0.265900701,0.172325316,4.57E-05,0.789545178,0.789499437
16318,525633135,,yes,1,none,0,3812,0.244072224,0.164710104,0.186670827,2.90E-05,0.87843138,0.878402386,3812,0.143665817,0.080507845,0.149272373,0.000163601,0.68348521,0.683321609
9262,521632176,,yes,5,none,0,4621,0.271962053,0.242807582,0.186727406,2.91E-05,0.849043787,0.849014669,4621,0.130432973,0.09278553,0.125960399,0,0.796078444,0.796078444
7301,521565835,,yes,5,none,0,5215,0.262179593,0.224736124,0.186928151,3.23E-05,0.871530473,0.871498172,5215,0.151912511,0.11399857,0.133962676,4.85E-05,0.792156875,0.792108416
8814,521610596,,yes,3,none,0,5778,0.244059079,0.107729994,0.186990946,3.23E-05,0.766693354,0.766661052,5778,0.269177923,0.152577922,0.180811524,0.000363256,0.778079093,0.777715836
7725,521575794,,yes,1,none,0,2661,0.284236978,0.275329441,0.187135118,4.49E-05,0.866666675,0.866621797,2661,0.231408018,0.177085638,0.186160058,4.85E-05,0.646613359,0.6465649
12407,525363647,,yes,3,none,0,4231,0.285553787,0.266698956,0.187211262,0,0.856411934,0.856411934,4231,0.156088931,0.113812447,0.122340472,4.94E-05,0.811764717,0.811715345
12497,525404310,,yes,6,none,0,4037,0.220701648,0.155226395,0.18721596,0.000173437,0.864763737,0.864590299,4037,0.178219983,0.121249087,0.145395027,0.000196542,0.80289644,0.802699898
6652,521552859,,yes,3,none,0,2657,0.533560723,0.494374335,0.187225912,0.001160298,0.860842168,0.859681871,2657,0.580126477,0.518010318,0.153076502,0.001127256,0.847422063,0.846294807
